seko,deprekotu,skos:preflLabel@fi,skos:prefLabel@sv,skos:prefLabel@en,skos:altLabel,alt_lang,skos:hiddenLabel,hidden_lang,spatial-uri,dct:spatial,skos:broader,skos:broader_prefLabel,issuet skos-note,YSO-ID,wikidata-id,skos:editorialNote,H&S,MIMO-ID,SEKO-LCMPT-mapping,LCMPT-ID,rdfs:seeAlso
http://urn.fi/urn:nbn:fi:au:seko:00049,,antara,antara,antara,,,,,"<http://www.yso.fi/onto/yso/p105378>,<http://www.yso.fi/onto/yso/p107390>",Peru|Andit,http://urn.fi/urn:nbn:fi:au:seko:00749,panhuilu,,,https://www.wikidata.org/entity/Q2852614,,,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015528,
http://urn.fi/urn:nbn:fi:au:seko:00050,,apang,apang,bhapang,,,,,<http://www.yso.fi/onto/yso/p235078>,Pohjois-Intia,http://urn.fi/urn:nbn:fi:au:seko:00500,kielisoitin,,,https://www.wikidata.org/entity/Q52192089,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00051,,apito,apito,apito de samba,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00776,pilli,,,https://www.wikidata.org/entity/Q1483670,,,,,,https://musicbrainz.org/instrument/6c09e10d-7ed8-47a6-a9f2-8551b19b2d92
http://urn.fi/urn:nbn:fi:au:seko:00051,,,,,samba whistle,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00051,,,,,sambapilli,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00052,,Appalachian dulcimer,Appalachian dulcimer,Appalachian dulcimer,,,,,<http://www.yso.fi/onto/yso/p239421>,Appalakit,http://urn.fi/urn:nbn:fi:au:seko:00943,sitra,,,https://www.wikidata.org/entity/Q2145031,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015022,
http://urn.fi/urn:nbn:fi:au:seko:00052,,,,,American dulcimer,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00052,,,,,delcumer,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00052,,,,,dulcymore,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00052,,,,,harmonium (sitra),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00052,,,,,harmony box,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00052,,,,,hog fiddle,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00052,,,,,Kentucky dulcimer,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00052,,,,,lap dulcimer,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00052,,,,,mountain dulcimer,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00052,,,,,music box (sitra),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00052,,,,,plucked dulcimer,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00053,,ardin,ardin,ardin,,,,,<http://www.yso.fi/onto/yso/p109169>,Mauritania,http://urn.fi/urn:nbn:fi:au:seko:00398,harppu,,,https://www.wikidata.org/entity/Q6532301,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00054,,arghūl,arghūl,arghul,,,,,<http://www.yso.fi/onto/yso/p108565>,Välimeren alue,http://urn.fi/urn:nbn:fi:au:seko:00513,klarinettisoitin,,,http://www.wikidata.org/entity/Q646920,,422.22,,,lcmpt:mp2013015025,https://musik-instrument.se/arghul/
http://urn.fi/urn:nbn:fi:au:seko:00054,,,,,arghoul,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00054,,,,,arghul,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00054,,,,,argul,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00054,,,,,arġūl,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00054,,,,,yavghul,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00055,,arkkiluuttu,archiluta,archlute,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00622,luuttu,,,http://www.wikidata.org/entity/Q1633881,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015025,
http://urn.fi/urn:nbn:fi:au:seko:00055,,,,,archiluth,sv,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00055,,,,,arcileuto,it,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00055,,,,,arciliuto,it,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00055,,,,,chitarrone,it,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00055,,,,,Erzlaute,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00056,,arpanetta,arpanetta,spitzharfe,,,,,<http://www.yso.fi/onto/yso/p94111>,Eurooppa,http://urn.fi/urn:nbn:fi:au:seko:00799,psaltteri,,,https://www.wikidata.org/entity/Q7578333,,,,,lcmpt:mp2013015028,
http://urn.fi/urn:nbn:fi:au:seko:00056,,,,,arpa-citara,es,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00056,,,,,arpaneta,es,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00056,,,,,arpanette,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00056,,,,,Harfenett,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00056,,,,,harpe pointue,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00056,,,,,italienische Harfe,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00056,,,,,Spitzharfe,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00057,,arpeggione,arpeggione,arpeggione,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:01185,viola da gamba,,,http://www.wikidata.org/entity/Q638182,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015028,
http://urn.fi/urn:nbn:fi:au:seko:00057,,,,,bowed guitar,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00057,,,,,guitar violoncello,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00058,,askomandura,askomandura,askomandura,,,,,<http://www.yso.fi/onto/yso/p105037>,Kreikka,http://urn.fi/urn:nbn:fi:au:seko:01024,säkkipilli,,,https://www.wikidata.org/entity/Q20948948,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00059,,atecocoli,atecocoli,atecocoli,,,,,<http://www.yso.fi/onto/yso/p105032>,Meksiko,http://urn.fi/urn:nbn:fi:au:seko:01171,vaskipuhallin,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00059,,,,,atecocolli,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00059,,,,,tecciztli,nah,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00060,,atumpan,atumpan,atumpan,,,,,<http://www.yso.fi/onto/yso/p118210>,Länsi-Afrikka,http://urn.fi/urn:nbn:fi:au:seko:01040,talking drum,,,https://www.wikidata.org/entity/Q55604467,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00061,,aulos,aulos,aulos,,,,,<http://www.yso.fi/onto/yso/p105037>,Kreikka,http://urn.fi/urn:nbn:fi:au:seko:00715,oboesoitin,,,http://www.wikidata.org/entity/Q324299,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00061,,,,,avlos,he,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00061,,,,,diaulos,he,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00062,,automaattipiano,automatiskt piano,mechanical piano,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:000633,automaattisoitin,,,http://www.wikidata.org/entity/Q593995,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015458,
http://urn.fi/urn:nbn:fi:au:seko:00063,,automaattisoitin,mekaniskt musikinstrument,mechanical instrument,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00953,soitin,,http://www.yso.fi/onto/yso/p13528,http://www.wikidata.org/entity/Q1559267,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015456,
http://urn.fi/urn:nbn:fi:au:seko:00063,,,,,automatofone,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00063,,,,,mekaaninen soitin,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00063,,,,,soittokone (automaattisoitin),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00064,,automaattiurut,automatisk orgel,musical clock,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:01167|http://urn.fi/urn:nbn:fi:au:seko:00063,urut|automaattisoitin,,,https://www.wikidata.org/entity/Q1434775,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015490,http://urn.fi/URN:NBN:fi:au:ykl:78.875
http://urn.fi/urn:nbn:fi:au:seko:00064,,,,,clock-organ,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00064,,,,,flute clock,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00064,,,,,flute-clock,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00064,,,,,flute-playing clock,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00064,,,,,Flötenuhr,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00064,,,,,Laufwerk,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00064,,,,,mechanical clock-organ,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00064,,,,,mekaaniset urut,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00064,,,,,Orgeluhr,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00064,,,,,Orgelwalze,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00064,,,,,,,Flotenuhr,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00065,,avainviulu,nyckelharpa,keyed fiddle,,,,,"<http://www.yso.fi/onto/yso/p94383>,<http://www.yso.fi/onto/yso/p94426>",Ruotsi|Suomi,http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,,,http://www.wikidata.org/entity/Q182718,,,,,lcmpt:mp2013015385,
http://urn.fi/urn:nbn:fi:au:seko:00065,,,,,nyckelharpa,sv,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00065,,,,,Schlüsselfidel,de,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00065,,,,,silverbasharpa,sv,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00065,,,,,,,Schlusselfidel,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00066,,ayacachtli,ayacachtli,ayacachtli,,,,,<http://www.yso.fi/onto/yso/p105032>,Meksiko,http://urn.fi/urn:nbn:fi:au:seko:00404,helistin,,,https://www.wikidata.org/entity/Q8210684,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00067,,aykhori,aykhori,aykhori,,,,,<http://www.yso.fi/onto/yso/p105005>,Latinalainen Amerikka,http://urn.fi/urn:nbn:fi:au:seko:00067,tulppakanavahuilu,,,http://www.wikidata.org/entity/Q116213856,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00068,,āžrags,āžrags,āžrags,,,,,<http://www.yso.fi/onto/yso/p94259>,Latvia,http://urn.fi/urn:nbn:fi:au:seko:00899,sarvi (puhallinsoitin),https://github.com/NatLibFi/SEKO/issues/16,,http://www.wikidata.org/entity/Q116213902,,,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015496,
http://urn.fi/urn:nbn:fi:au:seko:00068,,,,,azrags,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00069,,azusayumi,azusayumi,azusa yumi,,,,,<http://www.yso.fi/onto/yso/p105023>,Japani,http://urn.fi/urn:nbn:fi:au:seko:00955,soittokaari,,,https://www.wikidata.org/entity/Q4833134,,,,,lcmpt:mp2013015038,
http://urn.fi/urn:nbn:fi:au:seko:00070,,bağlama,saz,bağlama,,,,,<http://www.yso.fi/onto/yso/p105573>,Turkki,http://urn.fi/urn:nbn:fi:au:seko:01139,tunbūr,,,http://www.wikidata.org/entity/Q717773,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015038,
http://urn.fi/urn:nbn:fi:au:seko:00070,,,,,baglama,tr,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00070,,,,,saz,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00071,,baglamas,baglamas,baglamas,,,,,<http://www.yso.fi/onto/yso/p105037>,Kreikka,http://urn.fi/urn:nbn:fi:au:seko:00174,buzuki,,,https://www.wikidata.org/entity/Q528239,,,,,,http://krassijeliazkov.com/en/bulgarian-tamboura/history-of-instrument/
http://urn.fi/urn:nbn:fi:au:seko:00071,,,,,baglama,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00072,,bailama,bailama,tambouras,,,,,<http://www.yso.fi/onto/yso/p106673>,Bulgaria,http://urn.fi/urn:nbn:fi:au:seko:00072,näppäilysoitin,,,https://www.wikidata.org/entity/Q3559944,,,,,lcmpt:mp2013015076,https://www.balkanfolk.com/bulgarian-music-instruments.php
http://urn.fi/urn:nbn:fi:au:seko:00072,,,,,dranakia,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00072,,,,,dzunga,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00073,,bajan,bajan,bayan,,,,,<http://www.yso.fi/onto/yso/p94479>,Venäjä,http://urn.fi/urn:nbn:fi:au:seko:00710,näppäinharmonikka,,,https://www.wikidata.org/entity/Q804099,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015076,
http://urn.fi/urn:nbn:fi:au:seko:00073,,,,,baân,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00073,,,,,,,baan,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00074,,bajones,bajones,bajón,,,,,<http://www.yso.fi/onto/yso/p105005>,Latinalainen Amerikka,http://urn.fi/urn:nbn:fi:au:seko:01004,suu-urut,,,http://www.wikidata.org/entity/Q116961986,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00074,,,,,bajones,es,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00074,,,,,bajunes,es,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00075,,balaban (klarinettisoitin),balaban (klarinettinstrument),balaban (single reed instrument),,,,,"<http://www.yso.fi/onto/yso/p106260>,<http://www.yso.fi/onto/yso/p107668>",Uzbekistan|Tadzikistan,http://urn.fi/urn:nbn:fi:au:seko:00513,klarinettisoitin,,,http://www.wikidata.org/entity/Q116961938,,,,,http://id.loc.gov/authorities/performanceMediums/mp2013015043,
http://urn.fi/urn:nbn:fi:au:seko:00076,,bālabān (oboesoitin),bālabān (oboeinstrument),bālabān (double reed instrument),,,,,"<http://www.yso.fi/onto/yso/p109970>,<http://www.yso.fi/onto/yso/p107663>",Kaukasia|Azerbaidzan,http://urn.fi/urn:nbn:fi:au:seko:00715,oboesoitin,,,https://www.wikidata.org/entity/Q2035157,,,,,lcmpt:mp2013015046,
http://urn.fi/urn:nbn:fi:au:seko:00076,,,,,balaban (oboesoitin),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00076,,,,,balamán,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00076,,,,,,,balaman,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00077,,balafoni,balafon,balafon,,,,,<http://www.yso.fi/onto/yso/p118210>,Länsi-Afrikka,http://urn.fi/urn:nbn:fi:au:seko:00552,ksylofoni,,,https://www.wikidata.org/entity/Q789141,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00077,,,,,bala,bm,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00077,,,,,balafo,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00077,,,,,balafou,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00077,,,,,balo,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00078,,balalaikka,balalajka,balalaika,,,,,<http://www.yso.fi/onto/yso/p94479>,Venäjä,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,http://www.yso.fi/onto/yso/p1509,http://www.wikidata.org/entity/Q178389,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015044,
http://urn.fi/urn:nbn:fi:au:seko:00078,,,,,balalaika,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00079,,balalaikkaorkesteri,balalajkaorkester,balalaika orchestra,,,,,"<http://www.yso.fi/onto/yso/p94479>,<http://www.yso.fi/onto/yso/p107664>",Venäjä|Ukraina,http://urn.fi/urn:nbn:fi:au:seko:00728,orkesteri,,,http://www.wikidata.org/entity/Q98142367,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015832,
http://urn.fi/urn:nbn:fi:au:seko:00080,,balalaikkayhtye,balalajkagrupp,balalaika band,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:00954,soitinyhtye,,,http://www.wikidata.org/entity/Q116214362,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015846,
http://urn.fi/urn:nbn:fi:au:seko:00081,,bambir,bambir,bambir,,,,,<http://www.yso.fi/onto/yso/p107662>,Armenia,http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,,,https://www.wikidata.org/entity/Q102047921,,,,,,https://www.oxfordmusiconline.com/grovemusic/view/10.1093/gmo/9781561592630.001.0001/omo-9781561592630-e-4002268159
http://urn.fi/urn:nbn:fi:au:seko:00082,,bambuhuilu,bambuflöjt,bamboo flute,,,,,<http://www.yso.fi/onto/yso/p105024>,Aasia,http://urn.fi/urn:nbn:fi:au:seko:00851,reunahuilu,,,https://www.wikidata.org/entity/Q54820129,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00083,d,bambusarja,PUUTTUU,PUUTTUU,,,,,,,http://urn.fi/urn:nbn:fi:au:seko:006277,lyömäsoitin,https://github.com/NatLibFi/SEKO/issues/26,,PUUTTUU,MUUSA: Deprecated,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00084,,ban,ban,ban,,,,,<http://www.yso.fi/onto/yso/p104984>,Kiina,http://urn.fi/urn:nbn:fi:au:seko:00627,lyömäsoitin,,,http://www.wikidata.org/entity/Q116976449,BROADER paiban,,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015362,
http://urn.fi/urn:nbn:fi:au:seko:00084,,,,,pan,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00085,,bana,bana,bana,,,,,"<http://www.yso.fi/onto/yso/p105027>,<http://www.wikidata.org/entity/Q1188>,<http://www.wikidata.org/entity/Q2341670>",Intia|Madhya Pradesh|Mandla (Intia),http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,,,https://www.wikidata.org/entity/Q102048081,,,,,,https://www.oxfordmusiconline.com/grovemusic/view/10.1093/gmo/9781561592630.001.0001/omo-9781561592630-e-4002268170?rskey=y01fNW&result=1
http://urn.fi/urn:nbn:fi:au:seko:00085,,,,,vana,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00086,,banam,banam,banam,,,,,<http://www.wikidata.org/entity/Q29024970>,Keski-Intia,http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,,,https://www.wikidata.org/entity/Q15785425,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00086,,,,,bānām,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00086,,,,,bānom,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00086,,,,,,,banom,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00087,,bandola,bandola,bandola,,,,,"<http://www.yso.fi/onto/yso/p105006>,<http://www.yso.fi/onto/yso/p105007>",Etekä-Amerikka|Keski-Amerikka,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,,http://www.wikidata.org/entity/Q806351,,,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015052,
http://urn.fi/urn:nbn:fi:au:seko:00088,,bandolín,bandolín,bandolín,,,,,<http://www.yso.fi/onto/yso/p105005>,Latinalainen Amerikka,http://urn.fi/urn:nbn:fi:au:seko:00637,mandoliini,https://github.com/NatLibFi/SEKO/issues/27,,https://www.wikidata.org/entity/Q16837625,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00089,,bandoneon,bandoneon,bandoneon,,,,,"<http://www.yso.fi/onto/yso/p108007>,<http://www.yso.fi/onto/yso/p108650>",Argentiina|Uruguay,http://urn.fi/urn:nbn:fi:au:seko:00710,näppäinharmonikka,,http://www.yso.fi/onto/yso/p30124,https://www.wikidata.org/entity/Q215032,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015049,
http://urn.fi/urn:nbn:fi:au:seko:00089,,,,,bandoneón,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00089,,,,,bandonion,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00090,,bandora,pandora,bandora,,,,,"<http://www.yso.fi/onto/yso/p107128>,<http://www.yso.fi/onto/yso/p94111>",Englanti|Eurooppa,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,,https://www.wikidata.org/entity/Q16950185,,,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015050,
http://urn.fi/urn:nbn:fi:au:seko:00091,,bandura,bandura,bandura,,,,,<http://www.yso.fi/onto/yso/p107664>,Ukraina,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,,http://www.wikidata.org/entity/Q262414,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00091,,,,,bandoura,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00091,,,,,kobza,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00092,,bandurria,bandurria,bandurria,,,,,"<http://www.yso.fi/onto/yso/p105209>,<http://www.yso.fi/onto/yso/p105005>",Espanja|Latinalainen Amerikka,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,,https://www.wikidata.org/entity/Q370534,,,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015052,
http://urn.fi/urn:nbn:fi:au:seko:00092,,,,,mandurria,sp,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00093,,bangsi,bangsi,bangsi,,,,,<http://www.yso.fi/onto/yso/p105242>,Indonesia,http://urn.fi/urn:nbn:fi:au:seko:00418,huilusoitin,,,https://www.wikidata.org/entity/Q25630013,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00093,,,,,bangseli,id,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00093,,,,,bansi,id,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00094,,bangwe,bangwe,bangwe,,,,,<http://www.yso.fi/onto/yso/p184559>,Eteläinen Afrikka,http://urn.fi/urn:nbn:fi:au:seko:00943,sitra,,,https://www.wikidata.org/entity/Q15785448,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00094,,,,,bango,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00094,,,,,ndyele,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00094,,,,,pango,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00094,,,,,pangwe,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00095,,banhu,banhu,banhu,,,,,<http://www.yso.fi/onto/yso/p104984>,Kiina,http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,,,https://www.wikidata.org/entity/Q60689,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00095,,,,,ban-hu,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00096,,banjo,banjo,banjo,,,,,<http://www.yso.fi/onto/yso/p105416>,Pohjois-Amerikka,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,http://www.yso.fi/onto/yso/p3696,http://www.wikidata.org/entity/Q258896,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00096,,,,,bjo (banjo),fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00097,,banjoliini,banjolin,banjolin,,,,,<http://www.yso.fi/onto/yso/p105416>,Pohjois-Amerikka,http://urn.fi/urn:nbn:fi:au:seko:00096,banjo,,,https://www.wikidata.org/entity/Q4855865,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00098,,banjoriina,banjorine,banjeaurine,,,,,<http://www.yso.fi/onto/yso/p105416>,Pohjois-Amerikka,http://urn.fi/urn:nbn:fi:au:seko:00096,banjo,,,https://www.wikidata.org/entity/Q4855834,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00098,,,,,banjorine,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00098,,,,,banjourine,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00099,,bānsurī,bansuri,bansuri,,,,,<http://www.yso.fi/onto/yso/p235078>,Pohjois-Intia,http://urn.fi/urn:nbn:fi:au:seko:00082,bambuhuilu,,,https://www.wikidata.org/entity/Q960389,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00099,,,,,bāṃsurĩ,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00099,,,,,bansoori,fi,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00099,,,,,bānsrī,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00099,,,,,bā̃surī,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00099,,,,,bā̃surī bā̃sī,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00099,,,,,vamshi,en,,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00099,,,,,,,bamsuri,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00099,,,,,,,bansri,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00099,,,,,,,basuri,,,,,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00099,,,,,,,basuri basi,,,,,,,,,,,,,,
