seko,preflLabel,prefLabel@sv,prefLabel@en,altLabel,alt_lang,countryOfOrign,broader,broader_prefLabel,broader2,yso-mapping,wikidata-mapping,skos:editorialNote,SEKO-LCMPT-mapping,SEKO-LC-link
http://urn.fi/urn:nbn:fi:au:seko:00922,,,,cheng (suu-urut),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00922,,,,lu sheng,,,http://urn.fi/urn:nbn:fi:au:seko:01004,suu-urut,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00923,shinobue,shinobue,shinobue,,,Japani,http://urn.fi/urn:nbn:fi:au:seko:00082,bambuhuilu,,,http://www.wikidata.org/entity/Q3100072,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015638
http://urn.fi/urn:nbn:fi:au:seko:00924,shō,shō,shō,,,Japani,http://urn.fi/urn:nbn:fi:au:seko:01004,suu-urut,,,http://www.wikidata.org/entity/Q1975355,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015639
http://urn.fi/urn:nbn:fi:au:seko:00924,,,,sho,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00925,shōko,shōko,shōko,,,Japani,http://urn.fi/urn:nbn:fi:au:seko:00376,gongi,,,http://www.wikidata.org/entity/Q3482784,,,
http://urn.fi/urn:nbn:fi:au:seko:00925,,,,shoko,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00926,shruti petti,PUUTTUU,electronic shruti box,,,,http://urn.fi/urn:nbn:fi:au:seko:01021,sähkösoitin,,,PUUTTUU,,,
http://urn.fi/urn:nbn:fi:au:seko:00926,,,,sur peti (sähkösoitin),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00927,shudraga,PUUTTUU,PUUTTUU,,,Mongolia,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,,PUUTTUU,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015641
http://urn.fi/urn:nbn:fi:au:seko:00927,,,,śanja,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00927,,,,shandz,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00927,,,,shandze,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00927,,,,shanz,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00927,,,,shidurgu,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00927,,,,śhuduġu,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00928,shugu,PUUTTUU,PUUTTUU,,,Kiina,http://urn.fi/urn:nbn:fi:au:seko:00484,kehärumpu,,,PUUTTUU,,,
http://urn.fi/urn:nbn:fi:au:seko:00929,sibizgi,PUUTTUU,PUUTTUU,,,Kazakstan,http://urn.fi/urn:nbn:fi:au:seko:00851,reunahuilu,,,PUUTTUU,,,
http://urn.fi/urn:nbn:fi:au:seko:00930,signaalitorvi,signalhorn,PUUTTUU,,,,http://urn.fi/urn:nbn:fi:au:seko:01171,vaskipuhallin,,http://www.yso.fi/onto/yso/p29835,PUUTTUU,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015104
http://urn.fi/urn:nbn:fi:au:seko:00930,,,,bugle (signaalitorvi),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00930,,,,clairon,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00931,sihu,PUUTTUU,PUUTTUU,,,Pohjois-Kiina,http://urn.fi/urn:nbn:fi:au:seko:00446,jousisoitin,,,PUUTTUU,,,
http://urn.fi/urn:nbn:fi:au:seko:00931,,,,khuuchir,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00931,,,,sìhú,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00932,siku,PUUTTUU,PUUTTUU,,,Latinalainen Amerikka,http://urn.fi/urn:nbn:fi:au:seko:00749,panhuilu,,,PUUTTUU,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015644
http://urn.fi/urn:nbn:fi:au:seko:00932,,,,sico,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00932,,,,sicu,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00933,sikuri,PUUTTUU,PUUTTUU,,,Bolivia,http://urn.fi/urn:nbn:fi:au:seko:00749,panhuilu,,,PUUTTUU,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015528
http://urn.fi/urn:nbn:fi:au:seko:00934,silbato,PUUTTUU,PUUTTUU,,,Latinalainen Amerikka,http://urn.fi/urn:nbn:fi:au:seko:00776,pilli,,,PUUTTUU,,,
http://urn.fi/urn:nbn:fi:au:seko:00935,simsimīyya,PUUTTUU,PUUTTUU,,,Pohjois-Afrikka|Arabian niemimaa,http://urn.fi/urn:nbn:fi:au:seko:00625,lyyra,,,PUUTTUU,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015645
http://urn.fi/urn:nbn:fi:au:seko:00935,,,,semsemiya,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00935,,,,semsemiyya,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00935,,,,simsimijah,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00935,,,,simsimīyah,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00935,,,,simsimiyya,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00935,,,,sumsumīyya,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00936,sinfoniaorkesteri,symfoniorkester,symphony orchestra,,,,http://urn.fi/urn:nbn:fi:au:seko:00728,orkesteri,,http://www.yso.fi/onto/yso/p19581,PUUTTUU,,,
http://urn.fi/urn:nbn:fi:au:seko:00937,sinkki,sinka,cornett,,,,http://urn.fi/urn:nbn:fi:au:seko:01171,vaskipuhallin,,,http://www.wikidata.org/entity/Q204638,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015185
http://urn.fi/urn:nbn:fi:au:seko:00937,,,,cornet (sinkki),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00937,,,,cornetto,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00937,,,,Zink,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00937,,,,zinka,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00938,sintir,PUUTTUU,PUUTTUU,,,Marokko,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,,PUUTTUU,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015311
http://urn.fi/urn:nbn:fi:au:seko:00938,,,,hajhuj,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00939,sireeni (soitin),PUUTTUU,PUUTTUU,,,,http://urn.fi/urn:nbn:fi:au:seko:00953,soitin,,,PUUTTUU,,,
http://urn.fi/urn:nbn:fi:au:seko:00940,sisteri,cister,PUUTTUU,,,Eurooppa,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,,http://www.wikidata.org/entity/Q1093290,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015152
http://urn.fi/urn:nbn:fi:au:seko:00940,,,,bellmansluta (sisteri),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00940,,,,cedra (sisteri),,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00940,,,,cetara,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00940,,,,cetera (sisteri),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00940,,,,cetra (sisteri),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00940,,,,cistre,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00940,,,,cistro,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00940,,,,citara,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00940,,,,cithara,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00940,,,,citharen,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00940,,,,Cither,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00940,,,,cithren,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00940,,,,citola,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00940,,,,cítola (sisteri),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00940,,,,cittern,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00940,,,,cittharn,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00940,,,,cittra,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00940,,,,Cythar,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00940,,,,gytolle,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00940,,,,sisterni,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00940,,,,Zister,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00940,,,,Zither (sisteri),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00940,,,,Zitter,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00941,sistrum,PUUTTUU,PUUTTUU,,,Egypti,http://urn.fi/urn:nbn:fi:au:seko:00404,helistin,,,http://www.wikidata.org/entity/Q426948,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015650
http://urn.fi/urn:nbn:fi:au:seko:00941,,,,sistr,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00941,,,,sistro,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00941,,,,sistrumi,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00942,sitar,sitar,PUUTTUU,,,Intia,http://urn.fi/urn:nbn:fi:au:seko:00709,näppäilysoitin,,http://www.yso.fi/onto/yso/p29906,http://www.wikidata.org/entity/Q229205,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015651
http://urn.fi/urn:nbn:fi:au:seko:00942,,,,sit,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00942,,,,sitār,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00943,sitra,cittra,PUUTTUU,,,,http://urn.fi/urn:nbn:fi:au:seko:00500,kielisoitin,,http://www.yso.fi/onto/yso/p9332,http://www.wikidata.org/entity/Q76239,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015824
http://urn.fi/urn:nbn:fi:au:seko:00943,,,,alppisitra,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00943,,,,cister,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00943,,,,konserttisitra,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00943,,,,vuorisitra,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00943,,,,Zither (sitra),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00944,sitrabanjo,PUUTTUU,PUUTTUU,,,,http://urn.fi/urn:nbn:fi:au:seko:00096,banjo,,,PUUTTUU,,,
http://urn.fi/urn:nbn:fi:au:seko:00945,skalmeija,skalmeja,PUUTTUU,,,,http://urn.fi/urn:nbn:fi:au:seko:00715,oboesoitin,,,http://www.wikidata.org/entity/Q677921,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015635
http://urn.fi/urn:nbn:fi:au:seko:00945,,,,chalmey,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00945,,,,ciaramella,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00945,,,,Schalmei,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00945,,,,shawm,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00946,skudučiai,PUUTTUU,PUUTTUU,,,Liettua,http://urn.fi/urn:nbn:fi:au:seko:00749,panhuilu,,,PUUTTUU,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015528
http://urn.fi/urn:nbn:fi:au:seko:00946,,,,skuduciai,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00947,so,PUUTTUU,PUUTTUU,,,Korea,http://urn.fi/urn:nbn:fi:au:seko:00749,panhuilu,,,PUUTTUU,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015528
http://urn.fi/urn:nbn:fi:au:seko:00948,sō̜ sām sāi,PUUTTUU,PUUTTUU,,,Thaimaa,http://urn.fi/urn:nbn:fi:au:seko:00770,piikkiviulu,,,PUUTTUU,,,
http://urn.fi/urn:nbn:fi:au:seko:00948,,,,saw-sǎ-m sǎi,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00948,,,,so sam sai,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00949,soalheira,PUUTTUU,PUUTTUU,,,Brasilia,http://urn.fi/urn:nbn:fi:au:seko:00404,helistin,,,PUUTTUU,,,
http://urn.fi/urn:nbn:fi:au:seko:00949,,,,chocalho (soalheira),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00950,šofar,shofar,schofar,,,Israel,http://urn.fi/urn:nbn:fi:au:seko:00899,sarvi (puhallinsoitin),,,http://www.wikidata.org/entity/Q48298,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015640
http://urn.fi/urn:nbn:fi:au:seko:00950,,,,sofar,fi,,http://urn.fi/urn:nbn:fi:au:seko:00899,sarvi (puhallinsoitin),,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00951,sogŭm (bambuhuilu),PUUTTUU,PUUTTUU,,,Korea,http://urn.fi/urn:nbn:fi:au:seko:00082,bambuhuilu,,,PUUTTUU,,,
http://urn.fi/urn:nbn:fi:au:seko:00951,,,,sogum (bambuhuilu),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00952,sointusitra,autoharpa,PUUTTUU,,,Yhdysvallat,http://urn.fi/urn:nbn:fi:au:seko:00943,sitra,,,http://www.wikidata.org/entity/Q370915,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015035
http://urn.fi/urn:nbn:fi:au:seko:00952,,,,autoharppu,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00953,soitin,musikinstrument,PUUTTUU,,,,http://urn.fi/urn:nbn:fi:au:seko:01223,ääni,,http://www.yso.fi/onto/yso/p7110,PUUTTUU,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015354
http://urn.fi/urn:nbn:fi:au:seko:00953,,,,soittokone,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00954,soitinyhtye,instrumentalensemble,instrumental ensemble,,,,http://urn.fi/urn:nbn:fi:au:seko:01208,yhtye,,http://www.yso.fi/onto/yso/p27211,PUUTTUU,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015812
http://urn.fi/urn:nbn:fi:au:seko:00954,,,,kamariyhtye,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00955,soittokaari,musikbåge,musical bow,,,,http://urn.fi/urn:nbn:fi:au:seko:00500,kielisoitin,,,http://www.wikidata.org/entity/Q1630744,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015489
http://urn.fi/urn:nbn:fi:au:seko:00955,,,,arc musical,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00955,,,,Musikbogen,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00955,,,,soittojousi,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00956,soittorasia,speldosa,musical box,,,,http://urn.fi/urn:nbn:fi:au:seko:00627|http://urn.fi/urn:nbn:fi:au:seko:00063,lyömäsoitin|automaattisoitin,,http://www.yso.fi/onto/yso/p30044,http://www.wikidata.org/entity/Q1365218,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015488
http://urn.fi/urn:nbn:fi:au:seko:00957,soiva kulho,PUUTTUU,PUUTTUU,,,,http://urn.fi/urn:nbn:fi:au:seko:00485,kello,,,PUUTTUU,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015647
http://urn.fi/urn:nbn:fi:au:seko:00957,,,,äänimalja,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00957,,,,Himalayan bowls,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00957,,,,laulava kulho,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00957,,,,rin gong,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00957,,,,singing bowl,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00957,,,,soiva kello,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00957,,,,soiva malja,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00957,,,,suzu gong,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00957,,,,Tibetan bowl,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00957,,,,Tibetan singing bowl,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00958,sokusarv,PUUTTUU,PUUTTUU,,,Viro,http://urn.fi/urn:nbn:fi:au:seko:00899,sarvi (puhallinsoitin),,,PUUTTUU,,,
http://urn.fi/urn:nbn:fi:au:seko:00958,,,,sikusarv,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00959,sona,PUUTTUU,PUUTTUU,,,Kiina,http://urn.fi/urn:nbn:fi:au:seko:00715,oboesoitin,,,PUUTTUU,,,
http://urn.fi/urn:nbn:fi:au:seko:00959,,,,chi na,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00959,,,,hiang te,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00959,,,,la pa,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00959,,,,so la,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00959,,,,su-na,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00959,,,,suo na,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00959,,,,suona,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00959,,,,ta ti,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00959,,,,wa wa erh,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00959,,,,wu li wa,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00960,sonajero,PUUTTUU,PUUTTUU,,,Latinalainen Amerikka,http://urn.fi/urn:nbn:fi:au:seko:00404,helistin,,,PUUTTUU,,,
http://urn.fi/urn:nbn:fi:au:seko:00961,sopila,PUUTTUU,PUUTTUU,,,Kroatia,http://urn.fi/urn:nbn:fi:au:seko:00715,oboesoitin,,,http://www.wikidata.org/entity/Q3964959,,,
http://urn.fi/urn:nbn:fi:au:seko:00962,sopìlka,PUUTTUU,PUUTTUU,,,Ukraina|Venäjä,http://urn.fi/urn:nbn:fi:au:seko:01134,tulppakanavahuilu,,,PUUTTUU,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015223
http://urn.fi/urn:nbn:fi:au:seko:00962,,,,sopel,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00962,,,,sopilka,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00963,sopraano,sopran,soprano,,,,http://urn.fi/urn:nbn:fi:au:seko:00539,korkea lauluääni,,,http://www.wikidata.org/entity/Q30903,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015666
http://urn.fi/urn:nbn:fi:au:seko:00963,,,,S (sopraano),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00964,sopraanochalumeau,PUUTTUU,PUUTTUU,,,,http://urn.fi/urn:nbn:fi:au:seko:00198,chalumeau,,,PUUTTUU,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015125
http://urn.fi/urn:nbn:fi:au:seko:00964,,,,premier chalimou,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00964,,,,soprano chalumeau,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00965,sopraanonokkahuilu,PUUTTUU,PUUTTUU,,,,http://urn.fi/urn:nbn:fi:au:seko:00704,nokkahuilu,,,PUUTTUU,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015664
http://urn.fi/urn:nbn:fi:au:seko:00965,,,,descant recorder,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00965,,,,diskanttinokkahuilu,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00965,,,,Sopranblockflöte,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00965,,,,soprano recorder,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00966,sopraanopasuuna,PUUTTUU,PUUTTUU,,,,http://urn.fi/urn:nbn:fi:au:seko:00752,pasuuna,,,PUUTTUU,,skos:closeMatch,"http://id.loc.gov/authorities/performanceMediums/mp2013015607, http://id.loc.gov/authorities/performanceMediums/mp2013015747"
http://urn.fi/urn:nbn:fi:au:seko:00966,,,,diskanttipasuuna,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00966,,,,soprano sackbut,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00966,,,,soprano trombone,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00966,,,,Sopranposaune,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00967,sopraanosaksofoni,PUUTTUU,PUUTTUU,,,,http://urn.fi/urn:nbn:fi:au:seko:00879,saksofoni,,,PUUTTUU,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015665
http://urn.fi/urn:nbn:fi:au:seko:00967,,,,ss (sopraanosaksofoni),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00968,sopraanosinkki,sopransinka,soprano cornett,,,,http://urn.fi/urn:nbn:fi:au:seko:00571,käyrä sinkki,,,PUUTTUU,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015185
http://urn.fi/urn:nbn:fi:au:seko:00968,,,,Cornettin,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00968,,,,cornettino,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00968,,,,kleiner Zink,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00968,,,,Quartzink,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00969,sopraniinoklarinetti,PUUTTUU,sopranino clarinet,,,,http://urn.fi/urn:nbn:fi:au:seko:00512,klarinetti,,,PUUTTUU,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2014015002
http://urn.fi/urn:nbn:fi:au:seko:00970,sopraniinonokkahuilu,PUUTTUU,PUUTTUU,,,,http://urn.fi/urn:nbn:fi:au:seko:00704,nokkahuilu,,,PUUTTUU,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015664
http://urn.fi/urn:nbn:fi:au:seko:00970,,,,flautino,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00970,,,,piccolonokkahuilu,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00970,,,,pikkolonokkahuilu,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00970,,,,sopranino (sopraniinonokkahuilu),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00971,sopraniinosaksofoni,PUUTTUU,sopranino saxophone,,,,http://urn.fi/urn:nbn:fi:au:seko:00879,saxophone,,,PUUTTUU,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015663
http://urn.fi/urn:nbn:fi:au:seko:00972,sorduuna,sordun,PUUTTUU,,,,http://urn.fi/urn:nbn:fi:au:seko:00715,oboesoitin,,,PUUTTUU,,,
http://urn.fi/urn:nbn:fi:au:seko:00973,sormien napsutus,PUUTTUU,PUUTTUU,,,,http://urn.fi/urn:nbn:fi:au:seko:00483,kehorytmiikka,,,PUUTTUU,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015264
http://urn.fi/urn:nbn:fi:au:seko:00973,,,,clicking,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00973,,,,finger snapping,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00973,,,,snapping,en,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00974,sormipiano,PUUTTUU,PUUTTUU,,,Afrikka,http://urn.fi/urn:nbn:fi:au:seko:00627,lyömäsoitin,,http://www.yso.fi/onto/yso/p30050,PUUTTUU,,skos:closeMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015455
http://urn.fi/urn:nbn:fi:au:seko:00974,,,,fingerpiano,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00975,soropilli,soropilli,soropilli,,,Karjala,http://urn.fi/urn:nbn:fi:au:seko:00513,klarinettisoitin,,,http://www.wikidata.org/entity/Q116819315,,,
http://urn.fi/urn:nbn:fi:au:seko:00975,,,,kaza (klarinettisoitin),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00975,,,,korsipilli,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00975,,,,olkipilli,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00975,,,,ruokopilli,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00975,,,,sorapilli,fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00976,sousafoni,sousafon,sousaphone,,,,http://urn.fi/urn:nbn:fi:au:seko:01147,tuuba,,,http://www.wikidata.org/entity/Q499387,,skos:exactMatch,http://id.loc.gov/authorities/performanceMediums/mp2013015669
http://urn.fi/urn:nbn:fi:au:seko:00977,spilåpipa,spilåpipa,spilåpipa,,,Ruotsi,http://urn.fi/urn:nbn:fi:au:seko:01134,tulppakanavahuilu,,,http://www.wikidata.org/entity/Q7577345,,,
http://urn.fi/urn:nbn:fi:au:seko:00977,,,,låtapipa,sv,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00977,,,,spälapipa,sv,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00977,,,,spelpipa,sv,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00977,,,,spilapipa,sv,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00978,spinetti,spinett,spinet,,,,http://urn.fi/urn:nbn:fi:au:seko:00943|http://urn.fi/urn:nbn:fi:au:seko:00543,sitra|kosketinsoitin,,,http://www.wikidata.org/entity/Q623941,,,http://id.loc.gov/authorities/performanceMediums/mp2013015671
http://urn.fi/urn:nbn:fi:au:seko:00978,,,,cembalo traverso,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00978,,,,épinette,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00978,,,,Querflügel,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00978,,,,sp (spinetti),fi,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00978,,,,Spinett,de,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00978,,,,spinetta,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00978,,,,spinettina,,,,,,,,,,
http://urn.fi/urn:nbn:fi:au:seko:00978,,,,spinettone,,,,,,,,,,
